PMID,Sentence,Found Terms,Classification
38947750,Endohepatology in clinical practice: EUS-guided portal pressure measurement combined with EUS-guided liver biopsy and variceal screening and treatment in outpatients.,Portal Pressure,LABEL_1
38947745,EUS diagnosis and rescue of gastrointestinal stromal tumor rupture and massive hemorrhage (with video).,Gastrointestinal Hemorrhage,LABEL_0
38947745,EUS diagnosis and rescue of gastrointestinal stromal tumor rupture and massive hemorrhage (with video).,Hemorrhage,LABEL_0
38947745,EUS diagnosis and rescue of gastrointestinal stromal tumor rupture and massive hemorrhage (with video).,Rupture,LABEL_0
38947113,"In portal hypertension, gastric varix-associated bleeding is known to have higher transfusion requirements, uncontrolled bleeding, rebleeding, intensive care unit requirements, and death.",Hypertension,LABEL_0
38947113,"In portal hypertension, gastric varix-associated bleeding is known to have higher transfusion requirements, uncontrolled bleeding, rebleeding, intensive care unit requirements, and death.",Hypertension,LABEL_0
38947113,"In portal hypertension, gastric varix-associated bleeding is known to have higher transfusion requirements, uncontrolled bleeding, rebleeding, intensive care unit requirements, and death.",Death,LABEL_1
38940100,Multidrug resistance of Escherichia coli isolated from the urinary bladder of dogs and cats with suspected urinary tract infections.,Escherichia coli Infections,LABEL_1
38940100,Multidrug resistance of Escherichia coli isolated from the urinary bladder of dogs and cats with suspected urinary tract infections.,Infections,LABEL_1
38940100,Multidrug resistance of Escherichia coli isolated from the urinary bladder of dogs and cats with suspected urinary tract infections.,Urinary Tract Infections,LABEL_0
38940100,Multidrug resistance of Escherichia coli isolated from the urinary bladder of dogs and cats with suspected urinary tract infections.,Urinary Tract Infections,LABEL_0
38940100,Multidrug resistance of Escherichia coli isolated from the urinary bladder of dogs and cats with suspected urinary tract infections.,Urinary Tract Infections,LABEL_1
38939861,"Atherosclerosis, a chronic disease associated with metabolism, poses a significant risk to human well-being.",Atherosclerosis,LABEL_0
38939861,This paper reviews recent research (2018-present) advances in various ligand-modified nanoparticle systems targeting atherosclerosis by specifically targeting signature molecules in the hope of precise treatment at the molecular level and concludes with a discussion of the challenges and prospects in this field.,Atherosclerosis,LABEL_0
38939822,Stress Ulcer Prophylaxis in Mechanically Ventilated Patients With Acute Myocardial Infarction.,Ulcer,LABEL_0
38939818,Investigation of Pulse Waveform Index by Ambulatory Blood Pressure Monitoring and Cardiac Function.,Blood Pressure,LABEL_0
38939815,Sex Diversity in Heart Failure Clinical Trials: Actions Speak Louder Than Words.,Heart Failure,LABEL_0
38939815,Sex Diversity in Heart Failure Clinical Trials: Actions Speak Louder Than Words.,Sex,LABEL_1
38939813,Inflammation is a sequela of cardiovascular critical illness and a risk factor for mortality.,Inflammation,LABEL_0
38939808,"FGF-23, Left Ventricular Hypertrophy, and Mortality in Patients With CKD: A Revisit With Mediation Analysis.",Left Ventricular,LABEL_1
38939808,"In patients with chronic kidney disease (CKD), fibroblast growth factor (FGF)-23 is suspected to cause death or cardiovascular disease by inducing left ventricular hypertrophy (LVH).",Left Ventricular,LABEL_0
38939808,"In patients with chronic kidney disease (CKD), fibroblast growth factor (FGF)-23 is suspected to cause death or cardiovascular disease by inducing left ventricular hypertrophy (LVH).",Disease,LABEL_0
38939808,"In patients with chronic kidney disease (CKD), fibroblast growth factor (FGF)-23 is suspected to cause death or cardiovascular disease by inducing left ventricular hypertrophy (LVH).",Chronic Disease,LABEL_0
38939806,Low-Density Lipoprotein Cholesterol Testing Following Myocardial Infarction Hospitalization Among Medicare Beneficiaries.,Myocardial Infarction,LABEL_0
38939806,Low-density lipoprotein cholesterol (LDL-C) is used to guide lipid-lowering therapy after a myocardial infarction (MI).,Myocardial Infarction,LABEL_0
38939748,"Human African Trypanosomiasis (Sleeping Sickness)-Epidemiology, Clinical Manifestations, Diagnosis, Treatment, and Prevention.",Diagnosis,LABEL_0
38939748,"Human African Trypanosomiasis (Sleeping Sickness)-Epidemiology, Clinical Manifestations, Diagnosis, Treatment, and Prevention.",Trypanosomiasis,LABEL_0
38939748,"Human African Trypanosomiasis (Sleeping Sickness)-Epidemiology, Clinical Manifestations, Diagnosis, Treatment, and Prevention.",Trypanosomiasis,LABEL_0
38939748,"Human African Trypanosomiasis (HAT), also known as sleeping sickness, is a vector-borne parasitic neglected tropical disease (NTD) endemic in sub-Saharan Africa.",Trypanosomiasis,LABEL_0
38939748,"Human African Trypanosomiasis (HAT), also known as sleeping sickness, is a vector-borne parasitic neglected tropical disease (NTD) endemic in sub-Saharan Africa.",Trypanosomiasis,LABEL_0
38939748,"Human African Trypanosomiasis (HAT), also known as sleeping sickness, is a vector-borne parasitic neglected tropical disease (NTD) endemic in sub-Saharan Africa.",African,LABEL_1
38939404,Overcoming Racial/Ethnic Disparities in Alzheimer Disease and Related Dementias: Time for a Closer Look.,Alzheimer Disease,LABEL_0
38939404,Overcoming Racial/Ethnic Disparities in Alzheimer Disease and Related Dementias: Time for a Closer Look.,Disease,LABEL_0
38939403,The Conduit to Improving Outcomes: Supporting the Vulnerable Myocardium in Hypoplastic Left Heart Syndrome.,Hypoplastic Left Heart Syndrome,LABEL_0
38939403,The Conduit to Improving Outcomes: Supporting the Vulnerable Myocardium in Hypoplastic Left Heart Syndrome.,Hypoplastic Left Heart Syndrome,LABEL_0
38939403,The Conduit to Improving Outcomes: Supporting the Vulnerable Myocardium in Hypoplastic Left Heart Syndrome.,Syndrome,LABEL_0
38939385,Machine Learning Informed Diagnosis for Congenital Heart Disease in Large Claims Data Source.,Learning,LABEL_1
38939385,Machine Learning Informed Diagnosis for Congenital Heart Disease in Large Claims Data Source.,Diagnosis,LABEL_0
38939382,Outcomes of Children With Hypoplastic Left Heart Syndrome and Heart Failure on Medical Therapy.,Heart Failure,LABEL_0
38939382,Outcomes of Children With Hypoplastic Left Heart Syndrome and Heart Failure on Medical Therapy.,Hypoplastic Left Heart Syndrome,LABEL_0
38939382,Outcomes of Children With Hypoplastic Left Heart Syndrome and Heart Failure on Medical Therapy.,Syndrome,LABEL_0
38939382,"Systemic right ventricle (RV) dysfunction is associated with lower transplant-free survival (TFS) in hypoplastic left heart syndrome (HLHS), but the likelihood of functional improvement and utility of heart failure (HF) medications is not understood.",Heart Failure,LABEL_0
38939382,"Systemic right ventricle (RV) dysfunction is associated with lower transplant-free survival (TFS) in hypoplastic left heart syndrome (HLHS), but the likelihood of functional improvement and utility of heart failure (HF) medications is not understood.",Heart Failure,LABEL_0
38939382,"Systemic right ventricle (RV) dysfunction is associated with lower transplant-free survival (TFS) in hypoplastic left heart syndrome (HLHS), but the likelihood of functional improvement and utility of heart failure (HF) medications is not understood.",Hypoplastic Left Heart Syndrome,LABEL_0
38939382,"Systemic right ventricle (RV) dysfunction is associated with lower transplant-free survival (TFS) in hypoplastic left heart syndrome (HLHS), but the likelihood of functional improvement and utility of heart failure (HF) medications is not understood.",Hypoplastic Left Heart Syndrome,LABEL_0
38939382,"Systemic right ventricle (RV) dysfunction is associated with lower transplant-free survival (TFS) in hypoplastic left heart syndrome (HLHS), but the likelihood of functional improvement and utility of heart failure (HF) medications is not understood.",Hypoplastic Left Heart Syndrome,LABEL_0
38939381,Sex Differences in Coronary Artery Disease Characteristics Among Patients With Type 2 Myocardial Infarction.,Myocardial Infarction,LABEL_1
38939381,Sex Differences in Coronary Artery Disease Characteristics Among Patients With Type 2 Myocardial Infarction.,Coronary Artery Disease,LABEL_0
38939381,Sex Differences in Coronary Artery Disease Characteristics Among Patients With Type 2 Myocardial Infarction.,Sex,LABEL_1
38939381,Sex Differences in Coronary Artery Disease Characteristics Among Patients With Type 2 Myocardial Infarction.,Infarction,LABEL_1
38939381,Sex Differences in Coronary Artery Disease Characteristics Among Patients With Type 2 Myocardial Infarction.,Sex Characteristics,LABEL_1
38939380,Uncovering Sex Differences in Type 2 Myocardial Infarction: Is Coronary Anatomy Enough?,Myocardial Infarction,LABEL_1
38939380,Uncovering Sex Differences in Type 2 Myocardial Infarction: Is Coronary Anatomy Enough?,Infarction,LABEL_1
38939371,The initiation of coronary artery calcium (CAC) is an important physiologic milestone associated with increased cardiovascular disease risk.,Coronary Artery Disease,LABEL_0
