cui,term,semantic_type
C2130211,burning sensation in fingers of left hand (symptom),T184
C2130212,burning sensation in index finger of left hand,T184
C2130212,burning sensation in index finger of left hand (symptom),T184
C2130213,burning sensation in middle finger of left hand,T184
C2130213,burning sensation in middle finger of left hand (symptom),T184
C2130214,burning sensation in left ring finger,T184
C2130214,burning sensation in left ring finger (symptom),T184
C2130215,burning sensation in little finger of left hand,T184
C2130215,burning sensation in little finger of left hand (symptom),T184
C2130216,numbness of right index finger,T184
C2130216,numbness of right index finger (symptom),T184
C2130217,numbness of right ring finger,T184
C2130217,numbness of right ring finger (symptom),T184
C2130218,numbness of right little finger,T184
C2130218,numbness of right little finger (symptom),T184
C2130219,numbness of left index finger,T184
C2130219,numbness of left index finger (symptom),T184
C2130220,numbness of left ring finger,T184
C2130220,numbness of left ring finger (symptom),T184
C2130221,numbness of left little finger,T184
C2130221,numbness of left little finger (symptom),T184
C2130222,localized change in color of skin to red with irregular border,T184
C2130222,localized change in color of skin to red with irregular border (symptom),T184
C2130222,localized change in color of skin to red w/ irregular border,T184
C2130222,localized erythema with an irregular border,T184
C2130239,breast pain fluctuates with menses,T184
C2130239,breast pain fluctuates with menses (symptom),T184
C2130240,breast swelling fluctuates with menses,T184
C2130240,breast swelling fluctuates with menses (symptom),T184
C2130244,yellow-green discharge from both nipples,T184
C2130244,yellow-green nipple discharge bilateral,T184
C2130244,yellow-green bilateral nipple discharge,T184
C2130244,yellow-green discharge from both nipples (symptom),T184
C2130249,breast lump fluctuates with menses,T184
C2130249,breast lump fluctuates with menses (symptom),T184
C2130250,anal pain accompanied by discharge,T184
C2130250,anal pain accompanied by discharge (symptom),T184
C2130251,anal pain accompanied by foul-smelling discharge,T184
C2130251,anal pain accompanied by foul-smelling discharge (symptom),T184
C2130252,abdominal pain decreasing in frequency,T184
C2130252,abdominal pain decreasing in frequency (symptom),T184
C2130253,sharp or stabbing groin pain,T184
C2130253,sharp or stabbing groin pain (symptom),T184
C2130253,sharp or stabbing inguinal pain,T184
C2130256,muscle cramps in right thigh,T184
C2130256,muscle cramps in the right thigh,T184
C2130256,muscle cramps in right thigh (symptom),T184
C2130257,muscle cramps in left thigh,T184
C2130257,muscle cramps in the left thigh,T184
C2130257,muscle cramps in left thigh (symptom),T184
C2130258,muscle cramps in both thighs,T184
C2130258,muscle cramps in both thighs (symptom),T184
C2130259,muscle cramps in right calf,T184
C2130259,muscle cramps in right calf (symptom),T184
C2130260,muscle cramps in left calf,T184
C2130260,muscle cramps in left calf (symptom),T184
C2130261,muscle cramps in both calves,T184
C2130261,muscle cramps in both calves (symptom),T184
C2130262,muscle cramps in buttock or hip region occurring at night,T184
C2130262,buttock/hip muscle cramps occurring at night,T184
C2130262,muscle cramps in buttock or hip region occurring at night (symptom),T184
C2130263,muscle cramps in buttock or hip region precipitated by exercise,T184
C2130263,buttock/hip muscle cramps precipitated by exercise,T184
C2130263,muscle cramps in buttock or hip region precipitated by exercise (symptom),T184
C2130264,muscle cramps in buttock or hip region especially in cold weather,T184
C2130264,buttock/hip muscle cramps especially in cold weather,T184
C2130264,muscle cramps in buttock or hip region especially in cold weather (symptom),T184
C2130265,muscle cramps in buttock or hip region relieved by,T184
C2130265,buttock/hip muscle cramps relieved,T184
C2130265,muscle cramps in buttock or hip region relieved by (symptom),T184
C2130266,muscle cramps in buttock or hip region relieved by medication,T184
C2130266,buttock/hip muscle cramps relieved by medication,T184
C2130266,muscle cramps in buttock or hip region relieved by medication (symptom),T184
C2130267,muscle cramps in buttock or hip region relieved by massage,T184
C2130267,buttock/hip muscle cramps relieved by massage,T184
C2130267,muscle cramps in buttock or hip region relieved by massage (symptom),T184
C2130268,muscle cramps in buttock or hip region relieved by heat,T184
C2130268,buttock/hip muscle cramps relieved by heat,T184
C2130268,muscle cramps in buttock or hip region relieved by heat (symptom),T184
C2130269,muscle cramps in buttock or hip region relieved by ice,T184
C2130269,buttock/hip muscle cramps relieved by ice,T184
C2130269,muscle cramps in buttock or hip region relieved by ice (symptom),T184
C2130270,muscle cramps in buttock or hip region relieved by stretching,T184
C2130270,buttock/hip muscle cramps relieved by stretching,T184
C2130270,muscle cramps in buttock or hip region relieved by stretching (symptom),T184
C2130271,muscle cramps in buttock or hip region,T184
C2130271,muscle cramps in buttock or hip region (symptom),T184
C2130271,buttock/hip muscle cramps,T184
C2130272,muscle cramps in right buttock/hip region,T184
C2130272,buttock/hip muscle cramps on the right,T184
C2130272,muscle cramps in right buttock/hip region (symptom),T184
C2130273,muscle cramps in left buttock/hip region,T184
C2130273,muscle cramps in left buttock/hip region (symptom),T184
C2130273,buttock/hip muscle cramps on the left,T184
C2130274,muscle cramps in buttock/hip regions bilaterally,T184
C2130274,muscle cramps in buttock/hip regions bilaterally (symptom),T184
C2130274,buttock/hip muscle cramps on both sides,T184
C2130275,maroon stools,T184
C2130275,maroon stools (symptom),T184
C2130276,muscle cramps in thigh especially in hot weather,T184
C2130276,thigh muscle cramps especially in hot weather,T184
C2130276,muscle cramps in thigh especially in hot weather (symptom),T184
C2130277,muscle cramps in right foot,T184
C2130277,muscle cramps in right foot (symptom),T184
C2130278,muscle cramps in left foot,T184
C2130278,muscle cramps in left foot (symptom),T184
C2130279,muscle cramps in both feet,T184
C2130279,muscle cramps in both feet (symptom),T184
C2130280,no desire for health recovery,T184
C2130280,no desire for health recovery (symptom),T184
C2130281,coughing up black sputum carbonaceous,T184
C2130281,coughing up black sputum carbonaceous (symptom),T184
C2130281,carbonaceous sputum,T184
C2130282,feet insensitive to temperature,T184
C2130282,feet insensitive to temperature (symptom),T184
C2130282,the feet are insensitive to temperature,T184
C2130283,scotoma in nasal half of visual field,T184
C2130283,scotoma in nasal half of visual field,T184
C2130283,scotoma in the nasal field of view,T184
C2130283,scotoma in nasal half of visual field (symptom),T184
C2130283,nasal scotoma,T184
C2130284,scotoma in temporal half of visual field,T184
C2130284,scotoma in the temporal field of view,T184
C2130284,scotoma in temporal half of visual field (symptom),T184
C2130284,temporal scotoma,T184
C2130284,Temporal scotoma,T184
C2130285,scotoma in upper half of visual field in right eye,T184
C2130285,scotoma in upper half of visual field in right eye (symptom),T184
C2130285,scotoma upper field right,T184
C2130285,"scotoma, upper field right eye",T184
C2130286,scotoma in upper half of visual field in left eye,T184
C2130286,scotoma upper field left,T184
C2130286,scotoma in upper half of visual field in left eye (symptom),T184
C2130286,"scotoma, upper field left eye",T184
C2130287,scotoma in upper half of visual fields in both eyes,T184
C2130287,scotoma in the upper half of visual field in both eyes,T184
C2130287,scotoma in upper half of visual fields in both eyes (symptom),T184
C2130287,scotoma upper field binocular,T184
C2130287,"scotoma, upper field binocular",T184
C2130288,scotoma in lower half of visual field in right eye,T184
C2130288,scotoma lower field right,T184
C2130288,scotoma in lower half of visual field in right eye (symptom),T184
C2130288,"scotoma, lower field right eye",T184
C2130289,scotoma in lower half of visual field in left eye,T184
C2130289,scotoma in lower half of visual field in left eye (symptom),T184
C2130289,scotoma lower field left,T184
C2130289,"scotoma, lower field left eye",T184
C2130290,scotoma in lower half of visual fields in both eyes,T184
C2130290,scotoma in lower half of visual fields in both eyes (symptom),T184
C2130290,scotoma lower field binocular,T184
C2130290,"scotoma, lower field binocular",T184
C2130291,scotoma in nasal half of visual field in right eye,T184
C2130291,scotoma in nasal half of visual field in right eye (symptom),T184
C2130291,scotoma nasal field right,T184
C2130291,"scotoma, nasal field right eye",T184
C2130292,scotoma in nasal half of visual field in left eye,T184
C2130292,scotoma in nasal half of visual field in left eye (symptom),T184
C2130292,scotoma nasal field left,T184
C2130292,"scotoma, nasal field left eye",T184
C2130293,scotoma in nasal half of visual fields in both eyes,T184
C2130293,scotoma in nasal half of visual fields in both eyes (symptom),T184
C2130293,scotoma nasal field binocular,T184
C2130293,"scotoma, nasal field binocular",T184
